phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti
MBSTEEL-0233,Fe0.771Mn0.00122Si0.00140Cr0.107Ni0.100Mo0.0123V0.000110Nb0.0000603Co0.0000950Al0.00477Ti0.00257,1150.600000000,Cr,Cr+Ni,0754a97eaf82201d,11,0.229404794,0.978910778,0.006166761,0.015032403,0.784795474,0.770595206,0.000000000,0.001219359,0.001399265,0.106943822,0.099947498,0.012293542,0.000109942,0.000000000,0.000060268,0.000094950,0.000000000,0.004767496,0.002568651
MBSTEEL-0234,Fe0.772C0.0169Mn0.00226Si0.000201Cr0.0732Ni0.0000961Mo0.0338V0.0106Nb0.0000607Co0.0905Al0.000627,1846.500000000,Co,Co+Cr+Mo,ab7f7bc9187dfe35,11,0.228188939,0.948423926,0.017723661,0.044449819,0.861837413,0.771811061,0.016895864,0.002259447,0.000200951,0.073182085,0.000096076,0.033791728,0.010597406,0.000000000,0.000060685,0.090477851,0.000000000,0.000626847,0.000000000
MBSTEEL-0235,Fe0.773C0.000933Mn0.000612Si0.00259Cr0.112Ni0.0945Mo0.0126V0.000110Nb0.0000603Co0.0000950Al0.00187Ti0.00152,1005.900000000,Cr,Cr+Ni,54d2aae8bbc9a890,12,0.226915193,0.980424553,0.005393592,0.014291868,0.772796976,0.773084807,0.000933102,0.000612067,0.002590284,0.112012288,0.094510368,0.012601382,0.000110012,0.000000000,0.000060307,0.000095010,0.000000000,0.001870205,0.001520167
MBSTEEL-0236,Fe0.773C0.00141Mn0.000512Si0.00220Cr0.0812Ni0.116Mo0.0179V0.000110Nb0.0000606Co0.0000955Al0.00522Ti0.00235,1218.800000000,Ni,Cr+Ni,2d724b1a6f470173,12,0.227044909,0.970861093,0.008829487,0.020419414,0.795545635,0.772955091,0.001409918,0.000511970,0.002199872,0.081195283,0.115993261,0.017898960,0.000109994,0.000000000,0.000060596,0.000095494,0.000000000,0.005219697,0.002349863
MBSTEEL-0237,Fe0.774Mn0.000511Si0.000599Cr0.111Ni0.0985Mo0.0120V0.000110Nb0.0000604Co0.0000952Al0.00187Ti0.00105,1032.100000000,Cr,Cr+Ni,19048db54d084908,11,0.225841762,0.984417415,0.002469505,0.013223103,0.753343551,0.774158238,0.000000000,0.000511104,0.000599122,0.111022693,0.098520138,0.012002453,0.000110022,0.000000000,0.000060412,0.000095219,0.000000000,0.001870382,0.001050215
MBSTEEL-0238,Fe0.777C0.000470Mn0.000719Si0.00201Cr0.0836Ni0.115Mo0.0178V0.000111Nb0.0000607Co0.0000958Al0.00167Ti0.000707,1010.800000000,Ni,Cr+Ni,10028ae36c085889,12,0.222411754,0.977265101,0.004153142,0.018692841,0.763355803,0.777588246,0.000470356,0.000719544,0.002011522,0.083663291,0.115087063,0.017813476,0.000111084,0.000000000,0.000060746,0.000095873,0.000000000,0.001671264,0.000707535
MBSTEEL-0239,Fe0.777C0.00140Mn0.000102Si0.000199Cr0.122Ni0.0824Mo0.000117V0.000110Nb0.0000603Co0.0000950W0.00561Al0.00810Ti0.00316,1194.000000000,Cr,Cr+Ni,d6f3ace6ff1688e4,13,0.223274417,0.981360285,0.009695575,0.009054101,0.760113465,0.776725583,0.001399506,0.000101964,0.000198930,0.121956913,0.082370898,0.000116959,0.000109961,0.000000000,0.000060279,0.000094966,0.005608019,0.008097139,0.003158884
MBSTEEL-0240,Fe0.778C0.000465Mn0.000813Si0.00238Cr0.0966Ni0.0808Mo0.0189V0.000110Nb0.0000601Co0.0000947Al0.0186Ti0.00268,1462.700000000,Cr,Cr+Ni,3844c358e2a48fdf,12,0.221612986,0.956893467,0.021455668,0.021760920,0.815438935,0.778387014,0.000465231,0.000813404,0.002381184,0.096648053,0.080840194,0.018909402,0.000110055,0.000000000,0.000060130,0.000094747,0.000000000,0.018609253,0.002681333
MBSTEEL-0241,Fe0.778C0.000931Mn0.000611Si0.00159Cr0.0796Ni0.0981Mo0.0189V0.000110Nb0.0000602Co0.0000949Al0.0189Ti0.00269,1555.800000000,Ni,Cr+Ni,f8e9ce73ece5d887,12,0.221678631,0.956911009,0.021429848,0.021769188,0.814100980,0.778321369,0.000931385,0.000611252,0.001590657,0.079632880,0.098140522,0.018907807,0.000110045,0.000000000,0.000060225,0.000094939,0.000000000,0.018907807,0.002691111
MBSTEEL-0242,Fe0.778Mn0.00122Si0.00159Cr0.112Ni0.0876Mo0.0115V0.000110Nb0.0000602Co0.0000949Al0.00539Ti0.00245,1207.800000000,Cr,Cr+Ni,abec62cc08f384d7,11,0.222011748,0.979010117,0.006979895,0.014119987,0.768935759,0.777988252,0.000000000,0.001219982,0.001589976,0.111998309,0.087598677,0.011499826,0.000109998,0.000000000,0.000060199,0.000094899,0.000000000,0.005389919,0.002449963
MBSTEEL-0243,Fe0.779C0.000946Mn0.000103Si0.000202Cr0.000109Ni0.173Mo0.0184V0.0100Nb0.0000611Co0.0000964Al0.00147Ti0.0166,1730.200000000,Ni,Ni,2d3d67ba0fc72b07,12,0.220990262,0.962320429,0.002618033,0.045061663,0.706987310,0.779009738,0.000946012,0.000103001,0.000202003,0.000109001,0.173002163,0.018400230,0.010000125,0.000000000,0.000061101,0.000096401,0.000000000,0.001470018,0.016600208
MBSTEEL-0244,Fe0.779C0.00139Mn0.000101Si0.000198Cr0.114Ni0.0973Mo0.000116V0.000109Nb0.0000597Co0.0000941Al0.00432Ti0.00359,1125.000000000,Cr,Cr+Ni,08ab4deaa1abdf04,12,0.221216346,0.990328987,0.005906359,0.003873624,0.727879597,0.778783654,0.001389614,0.000100972,0.000197945,0.113968340,0.097272978,0.000115968,0.000108970,0.000000000,0.000059683,0.000094074,0.000000000,0.004318800,0.003589003
MBSTEEL-0245,Fe0.779C0.00141Mn0.000103Si0.000201Cr0.000109Ni0.174Mo0.0130V0.000111Nb0.0000608Co0.0000959Al0.00209Ti0.0295,2006.000000000,Ni,Ni+Ti,4022e7b4231f7860,12,0.220751186,0.953723424,0.003702182,0.042685429,0.687411949,0.779248814,0.001410450,0.000103033,0.000201064,0.000109035,0.174055576,0.013004152,0.000111035,0.000000000,0.000060819,0.000095931,0.000000000,0.002090668,0.029509422
MBSTEEL-0246,Fe0.779C0.00141Mn0.000103Si0.000201Cr0.000109Ni0.174Mo0.0130V0.000111Nb0.0000608Co0.0000959Al0.00230Ti0.0295,2005.500000000,Ni,Ni+Ti,b0612e9510caedc5,12,0.220914846,0.953523120,0.003911428,0.042676465,0.688553283,0.779085154,0.001410154,0.000103011,0.000201022,0.000109012,0.174019020,0.013001421,0.000111012,0.000000000,0.000060807,0.000095910,0.000000000,0.002300251,0.029503225
MBSTEEL-0247,Fe0.780C0.000457Mn0.000599Si0.0504Cr0.000106Ni0.166Mo0.000114V0.000108Nb0.0000591Co0.0000931Al0.00102Ti0.000802,1309.100000000,Ni,Ni+Si,42a96d8fc5fbec53,12,0.219811350,0.947135117,0.051889547,0.001083362,0.667533460,0.780188650,0.000457111,0.000599145,0.050412190,0.000106026,0.166040149,0.000114028,0.000108026,0.000000000,0.000059114,0.000093123,0.000000000,0.001020247,0.000802194
MBSTEEL-0248,Fe0.780C0.000465Mn0.00122Si0.00159Cr0.105Ni0.0953Mo0.00991V0.000110Nb0.0000602Co0.0000949Al0.00414Ti0.00222,1087.000000000,Cr,Cr+Ni,a3aeb322e54b08f4,12,0.220085869,0.981616824,0.006194318,0.012298846,0.760972514,0.779914131,0.000464949,0.001219866,0.001589825,0.104988441,0.095289509,0.009908909,0.000109988,0.000000000,0.000060193,0.000094890,0.000000000,0.004139544,0.002219756
MBSTEEL-0249,Fe0.780C0.000467Mn0.000510Si0.00200Cr0.0830Ni0.0993Mo0.0179V0.000110Nb0.0000603Co0.0000951Al0.0139Ti0.00234,1475.800000000,Ni,Cr+Ni,8246fee7339d3632,12,0.219752193,0.963321051,0.016372200,0.020416784,0.797626328,0.780247807,0.000467148,0.000510162,0.002000635,0.083026369,0.099331548,0.017905687,0.000110035,0.000000000,0.000060319,0.000095130,0.000000000,0.013904416,0.002340743
MBSTEEL-0250,Fe0.781C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.173Mo0.0184V0.0112Nb0.0000613Co0.0000967W0.00102Al0.00106Ti0.0131,1688.100000000,Ni,Ni,d3ba995472b47759,13,0.218867207,0.965674865,0.001738296,0.043788744,0.700225251,0.781132793,0.000475081,0.000104018,0.000203035,0.000110019,0.173029415,0.018403129,0.011201904,0.000000000,0.000061310,0.000096716,0.001020173,0.001060180,0.013102227
MBSTEEL-0251,Fe0.781C0.00141Mn0.000103Si0.000201Cr0.000109Ni0.167Mo0.000118V0.0200Nb0.0152Co0.0000960Al0.00210Ti0.0126,1730.200000000,Ni,Ni+V,3035ca52ed1e56a9,12,0.218950794,0.968369007,0.003711234,0.047921019,0.716717987,0.781049206,0.001410089,0.000103006,0.000201013,0.000109007,0.167010522,0.000118007,0.020001260,0.000000000,0.015200958,0.000096006,0.000000000,0.002100132,0.012600794
MBSTEEL-0252,Fe0.782C0.0181Mn0.00187Si0.000203Cr0.0816Ni0.0000973Mo0.0576V0.0108Nb0.0000615Co0.0476Al0.000635,1577.800000000,Cr,Co+Cr+Mo,952459aa07ac6a21,11,0.218442987,0.923443892,0.018927272,0.068422718,0.847368521,0.781557013,0.018089747,0.001868941,0.000202885,0.081553775,0.000097245,0.057567371,0.010793882,0.000000000,0.000061465,0.047573036,0.000000000,0.000634640,0.000000000
MBSTEEL-0253,Fe0.783C0.0187Mn0.00184Si0.000200Cr0.104Ni0.0000955Mo0.0341V0.0106Nb0.0000603Co0.0463Al0.000623,1798.300000000,Cr,Co+Cr+Mo,4eec3af8ae5a9173,11,0.216623039,0.946290855,0.019532399,0.044781849,0.826282049,0.783376961,0.018709003,0.001840886,0.000200096,0.104050069,0.000095546,0.034116417,0.010605103,0.000000000,0.000060329,0.046322290,0.000000000,0.000623300,0.000000000
MBSTEEL-0254,Fe0.784C0.000919Mn0.00100Si0.0397Cr0.000106Ni0.173Mo0.000115V0.000108Nb0.0000594Co0.0000936Al0.000614,1298.800000000,Ni,Ni+Si,ecb909151c2373a0,11,0.215776496,0.958580796,0.041244755,0.000282481,0.644613092,0.784223504,0.000919262,0.001000285,0.039711318,0.000106030,0.173049319,0.000115033,0.000108031,0.000000000,0.000059417,0.000093627,0.000000000,0.000614175,0.000000000
MBSTEEL-0255,Fe0.785C0.000467Mn0.000511Si0.00180Cr0.0820Ni0.0985Mo0.0178V0.000110Nb0.0000604Co0.0000952Al0.0108Ti0.00235,1383.500000000,Ni,Cr+Ni,0058a9bc8bc7c249,12,0.214602275,0.966705740,0.013073620,0.020330695,0.779432517,0.785397725,0.000467237,0.000511259,0.001800912,0.082041546,0.098549906,0.017809018,0.000110056,0.000000000,0.000060431,0.000095248,0.000000000,0.010805472,0.002351191
MBSTEEL-0256,Fe0.785C0.000931Mn0.000102Si0.000199Cr0.000108Ni0.167Mo0.000117V0.0209Nb0.0000602Co0.0000949Al0.00187Ti0.0241,1730.200000000,Ni,Ni+Ti+V,48d9eca7e8c1928d,12,0.215378266,0.972735944,0.002998554,0.045155431,0.684083407,0.784621734,0.000930551,0.000101951,0.000198904,0.000107948,0.166919528,0.000116944,0.020889929,0.000000000,0.000060171,0.000094854,0.000000000,0.001869099,0.024088387
MBSTEEL-0257,Fe0.786C0.000469Mn0.000512Si0.00120Cr0.0576Ni0.124Mo0.0172V0.000110Nb0.0000606Co0.0000955Al0.0106Ti0.00235,1404.200000000,Ni,Cr+Ni,4c7273efb6a2f20d,12,0.214154890,0.968126682,0.012266582,0.019716714,0.762888380,0.785845110,0.000468908,0.000511899,0.001199764,0.057588649,0.123975564,0.017196611,0.000109978,0.000000000,0.000060588,0.000095481,0.000000000,0.010597911,0.002349537
MBSTEEL-0258,Fe0.786C0.000473Mn0.000310Si0.000202Cr0.000109Ni0.175Mo0.0182V0.000112Nb0.0000612Co0.0000965Al0.00190Ti0.0167,1641.200000000,Ni,Ni,d13eca86ff699093,12,0.213342118,0.962432382,0.002577155,0.035102556,0.658508449,0.786657882,0.000473396,0.000310259,0.000202169,0.000109091,0.175146475,0.018215233,0.000112094,0.000000000,0.000061251,0.000096581,0.000000000,0.001901590,0.016713978
MBSTEEL-0259,Fe0.787C0.000474Mn0.000207Si0.000203Cr0.000109Ni0.176Mo0.0181V0.000112Nb0.0000612Co0.0000965Al0.00190Ti0.0150,1599.400000000,Ni,Ni,073c3b2514646683,12,0.212419317,0.964235431,0.002578901,0.033297750,0.652135868,0.787580683,0.000474350,0.000207153,0.000203150,0.000109080,0.176129861,0.018113355,0.000112083,0.000000000,0.000061245,0.000096571,0.000000000,0.001901402,0.015011068
MBSTEEL-0260,Fe0.787C0.0137Mn0.000103Si0.000202Cr0.0111Ni0.101Mo0.0118V0.00111Nb0.0000610Co0.0689W0.00394Al0.000630Ti0.000118,1683.000000000,Ni,Co+Ni,86bef27993956dff,13,0.212735479,0.969538765,0.014536884,0.017034724,0.803769387,0.787264521,0.013704605,0.000103035,0.000202068,0.011103731,0.101033947,0.011803966,0.001110373,0.000000000,0.000061021,0.068923158,0.003941324,0.000630212,0.000118040
MBSTEEL-0261,Fe0.788Mn0.000104Si0.000203Cr0.000109Ni0.176Mo0.0184V0.000112Nb0.0000613Co0.0000966Al0.00105Ti0.0166,1716.300000000,Ni,Ni,8ca80b79e9a80a48,11,0.212579463,0.963712404,0.001252079,0.035147435,0.648696035,0.787420537,0.000000000,0.000103924,0.000202851,0.000108920,0.175870577,0.018386469,0.000111918,0.000000000,0.000061255,0.000096529,0.000000000,0.001049228,0.016587793
MBSTEEL-0262,Fe0.789C0.00143Mn0.000104Si0.000204Cr0.000110Ni0.181Mo0.000119V0.000112Nb0.0000617Co0.0000972W0.00935Al0.00212Ti0.0168,1600.000000000,Ni,Ni,30c8a926a4306604,13,0.211400530,0.969930572,0.003752094,0.026429277,0.638579837,0.788599470,0.001429274,0.000103947,0.000203896,0.000109944,0.180908117,0.000118940,0.000111943,0.000000000,0.000061669,0.000097151,0.009345254,0.002118924,0.016791472
MBSTEEL-0263,Fe0.789Mn0.000719Si0.00161Cr0.0814Ni0.101Mo0.0194V0.000111Nb0.0000607Co0.0000957Al0.00439Ti0.00271,1263.600000000,Ni,Cr+Ni,8e390f42ca200b82,11,0.211391465,0.971843277,0.005997023,0.022270645,0.757220791,0.788608535,0.000000000,0.000718643,0.001609201,0.081359613,0.100949888,0.019390375,0.000110945,0.000000000,0.000060670,0.000095653,0.000000000,0.004387822,0.002708655
MBSTEEL-0264,Fe0.792C0.000470Mn0.000411Si0.00201Cr0.0862Ni0.0980Mo0.0181V0.000111Nb0.0000607Co0.0000957Al0.00167Ti0.000589,1061.700000000,Ni,Cr+Ni,c19277c11f0d771f,12,0.207776118,0.977093827,0.004151173,0.018866032,0.732978368,0.792223882,0.000470133,0.000411116,0.002010568,0.086224367,0.098027703,0.018105117,0.000111031,0.000000000,0.000060717,0.000095727,0.000000000,0.001670472,0.000589166
MBSTEEL-0265,Fe0.793C0.000468Mn0.000819Si0.00240Cr0.0962Ni0.0800Mo0.0190V0.000110Nb0.0000605Co0.0000954Al0.00521Ti0.00235,1169.200000000,Cr,Cr+Ni,f79ec51b06385b5a,12,0.206772264,0.970503031,0.008080320,0.021526680,0.754423832,0.793227736,0.000468134,0.000819235,0.002400689,0.096227627,0.080022975,0.019005456,0.000110032,0.000000000,0.000060517,0.000095427,0.000000000,0.005211496,0.002350675
MBSTEEL-0266,Fe0.794C0.000470Mn0.000617Si0.00101Cr0.0847Ni0.0981Mo0.0188V0.000111Nb0.0000608Co0.0000958Al0.00126Ti0.00118,1036.900000000,Ni,Cr+Ni,3db647dd62636a06,12,0.206321122,0.977228413,0.002738892,0.020143650,0.728815925,0.793678878,0.000469810,0.000616750,0.001009592,0.084665744,0.098060325,0.018792397,0.000110955,0.000000000,0.000060775,0.000095761,0.000000000,0.001259490,0.001179523
MBSTEEL-0267,Fe0.795C0.00141Mn0.000717Si0.000801Cr0.0963Ni0.0810Mo0.0191V0.000110Nb0.0000606Co0.0000955Al0.00313Ti0.00270,1150.600000000,Cr,Cr+Ni,6b4fe69dcc10b531,12,0.205337017,0.972809931,0.005338736,0.021961286,0.743690618,0.794662983,0.001409402,0.000716696,0.000800660,0.096259176,0.080965662,0.019091903,0.000109953,0.000000000,0.000060574,0.000095460,0.000000000,0.003128673,0.002698855
MBSTEEL-0268,Fe0.796C0.000469Mn0.000103Si0.000201Cr0.000108Ni0.174Mo0.00587V0.000111Nb0.0000606Co0.0000956Al0.00167Ti0.0212,1737.200000000,Ni,Ni+Ti,78c5127ac586baee,12,0.203910997,0.970526105,0.002340262,0.027244646,0.618103851,0.796089003,0.000469052,0.000103012,0.000201022,0.000108012,0.174019455,0.005870656,0.000111012,0.000000000,0.000060607,0.000095611,0.000000000,0.001670187,0.021202370
MBSTEEL-0269,Fe0.797C0.000939Mn0.00215Si0.00381Cr0.0540Ni0.118Mo0.0175V0.000111Nb0.0000607Co0.0000957Al0.00481Ti0.00165,1194.000000000,Ni,Cr+Ni,14184d082b875de3,12,0.203100728,0.971233936,0.009557792,0.019319258,0.741159808,0.796899272,0.000938881,0.002149728,0.003809518,0.053993175,0.117985087,0.017497788,0.000110986,0.000000000,0.000060692,0.000095688,0.000000000,0.004809392,0.001649791
MBSTEEL-0270,Fe0.798C0.000469Mn0.000820Si0.00100Cr0.0504Ni0.116Mo0.0184V0.000111Nb0.0000606Co0.0000955Al0.0119Ti0.00235,1390.400000000,Ni,Cr+Ni,f66f722c4dace63a,12,0.201685544,0.965806931,0.013374268,0.020929844,0.739715273,0.798314456,0.000469185,0.000820323,0.001000394,0.050419860,0.116045710,0.018407251,0.000111044,0.000000000,0.000060624,0.000095538,0.000000000,0.011904689,0.002350926
MBSTEEL-0271,Fe0.799C0.000468Mn0.0256Si0.000401Cr0.000108Ni0.173Mo0.000117V0.000110Nb0.0000605Co0.0000955Al0.00104Ti0.000470,1471.100000000,Ni,Mn+Ni,e43a3687adb79054,12,0.201375354,0.997444701,0.001908103,0.000757144,0.598819436,0.798624646,0.000467780,0.025587974,0.000400812,0.000107949,0.172918728,0.000116945,0.000109948,0.000000000,0.000060472,0.000095455,0.000000000,0.001039511,0.000469779
MBSTEEL-0272,Fe0.799C0.000469Mn0.000513Si0.00241Cr0.0520Ni0.117Mo0.0176V0.000111Nb0.0000606Co0.0000956Al0.00835Ti0.00224,1272.600000000,Ni,Cr+Ni,84f5033aad482820,12,0.200879493,0.968865705,0.011230694,0.020014618,0.733242487,0.799120507,0.000469071,0.000513077,0.002410363,0.052007843,0.117017646,0.017602654,0.000111017,0.000000000,0.000060609,0.000095614,0.000000000,0.008351259,0.002240338
MBSTEEL-0273,Fe0.799C0.000470Mn0.000103Si0.000201Cr0.000108Ni0.167Mo0.00847V0.000111Nb0.0000607Co0.0000957Al0.00167Ti0.0224,1392.400000000,Ni,Ni+Ti,b139ff66f85efcc7,12,0.200751753,0.966717963,0.002341727,0.031051345,0.623977310,0.799248247,0.000470146,0.000103032,0.000201062,0.000108034,0.167051886,0.008472632,0.000111034,0.000000000,0.000060719,0.000095730,0.000000000,0.001670519,0.022406960
MBSTEEL-0274,Fe0.799C0.000471Mn0.000103Si0.000201Cr0.000109Ni0.165Mo0.0118V0.000111Nb0.0000609Co0.0000960Al0.00147Ti0.0215,1874.600000000,Ni,Ni+Ti,fb63ea2b48ac64e5,12,0.200937593,0.964494327,0.002142167,0.033474514,0.630839727,0.799062407,0.000471037,0.000103008,0.000201016,0.000109009,0.165012888,0.011800922,0.000111009,0.000000000,0.000060905,0.000096007,0.000000000,0.001470115,0.021501679
MBSTEEL-0275,Fe0.799C0.000936Mn0.000102Si0.000200Cr0.000108Ni0.170Mo0.00375V0.000110Nb0.0000605Co0.0000954Al0.00167Ti0.0238,1730.200000000,Ni,Ni+Ti,c7891fb461888200,12,0.200865666,0.969578386,0.002806472,0.027725161,0.613680187,0.799134334,0.000936157,0.000102017,0.000200034,0.000108018,0.170028582,0.003750630,0.000110018,0.000000000,0.000060510,0.000095416,0.000000000,0.001670281,0.023804001
MBSTEEL-0276,Fe0.800C0.000470Mn0.000616Si0.000602Cr0.0506Ni0.117Mo0.0186V0.000111Nb0.0000607Co0.0000957Al0.00982Ti0.00224,1390.400000000,Ni,Cr+Ni,1f327feda238514c,12,0.200172283,0.968214147,0.010889654,0.021007175,0.728873092,0.799827717,0.000469899,0.000615867,0.000601870,0.050589103,0.116974804,0.018595994,0.000110976,0.000000000,0.000060687,0.000095679,0.000000000,0.009817885,0.002239518
MBSTEEL-0277,Fe0.801C0.000469Mn0.00103Si0.00361Cr0.0528Ni0.116Mo0.0175V0.000111Nb0.0000607Co0.0000957Al0.00522Ti0.00177,1230.600000000,Ni,Cr+Ni,360837fd13c6a53d,12,0.198732697,0.971360746,0.009302103,0.019448188,0.725740468,0.801267303,0.000469157,0.001030344,0.003611205,0.052817620,0.116038711,0.017505840,0.000111037,0.000000000,0.000060720,0.000095732,0.000000000,0.005221742,0.001770591
MBSTEEL-0278,Fe0.801C0.000470Mn0.000205Si0.000603Cr0.0543Ni0.117Mo0.0176V0.000111Nb0.0000607Co0.0000958Al0.00648Ti0.00248,1309.800000000,Ni,Cr+Ni,6f946109b021c68d,12,0.199324674,0.972317525,0.007549938,0.020243491,0.718005884,0.800675326,0.000469809,0.000204917,0.000602756,0.054277990,0.116952576,0.017592866,0.000110955,0.000000000,0.000060675,0.000095761,0.000000000,0.006477373,0.002478995
MBSTEEL-0279,Fe0.801C0.000934Mn0.000102Si0.000200Cr0.000108Ni0.171Mo0.00175V0.000110Nb0.0000604Co0.0000952Al0.00208Ti0.0229,1674.600000000,Ni,Ni+Ti,2d58c59e2e4a3136,12,0.199271927,0.972085080,0.003212909,0.024811974,0.602926371,0.800728073,0.000933683,0.000101965,0.000199932,0.000107963,0.170941948,0.001749406,0.000109963,0.000000000,0.000060379,0.000095168,0.000000000,0.002079294,0.022892226
MBSTEEL-0280,Fe0.801C0.000939Mn0.000821Si0.000803Cr0.0513Ni0.116Mo0.0185V0.000111Nb0.0000607Co0.0000957Al0.00794Ti0.00271,1243.600000000,Ni,Cr+Ni,988893e88851ced5,12,0.199224537,0.969055977,0.009679286,0.021375706,0.728878022,0.800775463,0.000938737,0.000820770,0.000802775,0.051285620,0.115967483,0.018494814,0.000110969,0.000000000,0.000060683,0.000095673,0.000000000,0.007937774,0.002709240
MBSTEEL-0281,Fe0.802C0.000468Mn0.000512Si0.00120Cr0.0526Ni0.111Mo0.0173V0.000110Nb0.0000605Co0.0000954Al0.0121Ti0.00258,1437.300000000,Ni,Cr+Ni,24ed4761b5901229,12,0.198020771,0.966292373,0.013767643,0.020049981,0.732868958,0.801979229,0.000467988,0.000511987,0.001199969,0.052598638,0.110997125,0.017299552,0.000109997,0.000000000,0.000060498,0.000095398,0.000000000,0.012099687,0.002579933
MBSTEEL-0282,Fe0.802C0.000470Mn0.000308Si0.00221Cr0.0518Ni0.117Mo0.0178V0.000111Nb0.0000607Co0.0000958Al0.00544Ti0.00236,1216.800000000,Ni,Cr+Ni,40b3f3059a3be095,12,0.197723616,0.971649533,0.008122798,0.020338707,0.717681598,0.802276384,0.000470162,0.000308106,0.002210762,0.051817851,0.117040320,0.017806134,0.000111038,0.000000000,0.000060721,0.000095833,0.000000000,0.005441875,0.002360813
MBSTEEL-0283,Fe0.802C0.0174Mn0.00185Si0.000201Cr0.0805Ni0.0000962Mo0.0403V0.0106Nb0.0000608Co0.0468Al0.000628,1784.500000000,Cr,Co+Cr+Mo,f1df07c847f32045,11,0.198349520,0.941435734,0.018221056,0.050938591,0.790736697,0.801650480,0.017392417,0.001849194,0.000200912,0.080464917,0.000096158,0.040282437,0.010595380,0.000000000,0.000060774,0.046779604,0.000000000,0.000627726,0.000000000
MBSTEEL-0284,Fe0.802Mn0.000410Si0.00120Cr0.0543Ni0.114Mo0.0175V0.000111Nb0.0000607Co0.0000957Al0.00815Ti0.00236,1324.300000000,Ni,Cr+Ni,8a7033b05a34e217,11,0.198150267,0.970734784,0.009348248,0.020027947,0.720783346,0.801849733,0.000000000,0.000409923,0.001199775,0.054289826,0.113978640,0.017496721,0.000110979,0.000000000,0.000060689,0.000095682,0.000000000,0.008148473,0.002359558
MBSTEEL-0285,Fe0.803C0.000460Mn0.000402Si0.0368Cr0.000106Ni0.157Mo0.000115V0.000108Nb0.0000594Co0.0000937Al0.00102Ti0.000923,1188.500000000,Ni,Ni+Si,ea603b5387e37bf7,12,0.197069935,0.960626029,0.038276666,0.001205295,0.613022764,0.802930065,0.000459960,0.000401965,0.036796795,0.000105991,0.156986326,0.000114990,0.000107991,0.000000000,0.000059395,0.000093692,0.000000000,0.001019911,0.000922920
MBSTEEL-0286,Fe0.803C0.000470Mn0.000823Si0.000805Cr0.0511Ni0.117Mo0.0184V0.000111Nb0.0000608Co0.0000959Al0.00544Ti0.00224,1212.600000000,Ni,Cr+Ni,b76dc0764b9215a5,12,0.196635031,0.972571739,0.006718052,0.020821259,0.712267863,0.803364969,0.000470214,0.000823374,0.000805366,0.051123225,0.117053177,0.018408363,0.000111050,0.000000000,0.000060828,0.000095944,0.000000000,0.005442473,0.002241018
MBSTEEL-0287,Fe0.803C0.0168Mn0.00215Si0.000200Cr0.0834Ni0.0000957Mo0.0334V0.0127Nb0.0000605Co0.0470Al0.000625,1819.000000000,Cr,Co+Cr+Mo,3171d6420ae49347,11,0.196542994,0.948885426,0.017635031,0.046186771,0.785567178,0.803457006,0.016809561,0.002151224,0.000200114,0.083447465,0.000095754,0.033419009,0.012707228,0.000000000,0.000060534,0.047026749,0.000000000,0.000625356,0.000000000
MBSTEEL-0288,Fe0.803C0.0174Mn0.00236Si0.000201Cr0.0779Ni0.0000960Mo0.0335V0.0122Nb0.00473Co0.0477Al0.000627,1340.100000000,Cr,Co+Cr+Mo,ef8b43d0f58fb801,11,0.196770276,0.943525848,0.018233215,0.050444427,0.804936940,0.803229724,0.017404978,0.002360675,0.000201058,0.077922286,0.000096027,0.033509584,0.012203490,0.000000000,0.004731353,0.047713646,0.000000000,0.000627179,0.000000000
MBSTEEL-0289,Fe0.803Mn0.000512Si0.00120Cr0.0520Ni0.110Mo0.0173V0.000110Nb0.0000605Co0.0000954Al0.0137Ti0.00235,1451.700000000,Ni,Cr+Ni,ddd2c988556446bd,11,0.197263217,0.965400845,0.014895116,0.019814003,0.730419642,0.802736783,0.000000000,0.000511832,0.001199607,0.051982955,0.109963943,0.017294329,0.000109964,0.000000000,0.000060480,0.000095369,0.000000000,0.013695509,0.002349230
MBSTEEL-0290,Fe0.804C0.0166Mn0.00238Si0.000202Cr0.0782Ni0.0000969Mo0.0343V0.0114Nb0.0000612Co0.0473W0.00476Al0.000632,1688.100000000,Cr,Co+Cr+Mo,f225481d13d918a6,12,0.195945405,0.943440960,0.017435184,0.050524631,0.801412125,0.804054595,0.016601127,0.002380162,0.000202014,0.078205310,0.000096907,0.034302329,0.011400774,0.000000000,0.000061204,0.047303212,0.004760323,0.000632043,0.000000000
MBSTEEL-0291,Fe0.805C0.000470Mn0.000719Si0.000804Cr0.0496Ni0.116Mo0.0184V0.000111Nb0.0000608Co0.0000958Al0.00711Ti0.00212,1254.000000000,Ni,Cr+Ni,74b9bcb4a189f1ca,12,0.195394739,0.971049403,0.008379889,0.020681654,0.712382876,0.804605261,0.000469770,0.000718647,0.000803606,0.049575678,0.115943118,0.018390977,0.000110946,0.000000000,0.000060770,0.000095753,0.000000000,0.007106514,0.002118960
