phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti,phase122_C_x_Cr,phase122_C_x_Mo,phase122_C_x_V,phase122_C_x_Nb,phase122_C_x_W,phase122_C_x_Ti,phase122_Al_x_Ti,phase122_Ni_x_Ti,phase122_Mo_x_Ni,phase122_Cr_x_Ni,phase122_Co_x_Ni,phase122_Cr_x_Mo,phase122_C_x_Ni,phase122_C_x_Co,phase122_solid_solution_weighted,phase122_precipitation_carbon_sum,phase122_gamma_stabilizer_fraction,phase122_carbide_former_fraction,phase122_light_transition_interaction,phase122_refractory_transition_interaction,phase122_gamma_carbide_interaction,phase122_entropy_non_fe_interaction,phase122_refractory_to_transition,phase122_light_to_non_fe
MBSTEEL-0034,Fe0.668C0.00972Mn0.00435Si0.00990Cr0.134Ni0.0112Mo0.0119V0.000109Nb0.0000598Co0.150Al0.000618,1352.200000000,Co,Co+Cr,1f6c3960a9576cfc,11,0.331904329,0.967797589,0.020240898,0.012070528,1.046984468,0.668095671,0.009721392,0.004350623,0.009901418,0.134019192,0.011201604,0.011901704,0.000109016,0.000000000,0.000059809,0.150021483,0.000000000,0.000618089,0.000000000,0.001302853,0.000115701,0.000001060,0.000000581,0.000000000,0.000000000,0.000000000,0.000000000,0.000133318,0.001501230,0.001680481,0.001595057,0.000108895,0.001458418,0.257836922,0.001420195,0.165573710,0.146089721,0.019589092,0.011681828,0.024188617,0.347498677,0.012472162,0.060984134
MBSTEEL-0035,Fe0.668Mn0.000102Si0.000200Cr0.119Ni0.0767Mo0.0292V0.000111Nb0.0000606Co0.0813Al0.0248Ti0.000235,1837.900000000,Cr,Al+Co+Cr+Mo,a7bf2ea082266e1a,11,0.331805288,0.945488515,0.025007287,0.029615230,1.124913169,0.668194712,0.000000000,0.000102030,0.000200058,0.119034687,0.076722357,0.029208511,0.000111032,0.000000000,0.000060618,0.081323698,0.000000000,0.024807229,0.000235068,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000005831,0.000018035,0.002240946,0.009132622,0.006239346,0.003476826,0.000000000,0.000000000,0.265468158,0.000000000,0.158148085,0.148649916,0.023644103,0.028000860,0.023508700,0.373252138,0.031322676,0.075367355
MBSTEEL-0036,Fe0.669C0.00331Mn0.00590Si0.00648Cr0.129Ni0.0000969Mo0.0375V0.000112N0.00203Nb0.0000612Co0.147Al0.000632,1133.400000000,Co,Co+Cr+Mo,559626dc7578633d,12,0.331749844,0.950042857,0.012438043,0.037630974,1.039622530,0.668250156,0.003306290,0.005893387,0.006472737,0.128855411,0.000096791,0.037457968,0.000111874,0.002027725,0.000061131,0.146835236,0.000000000,0.000631292,0.000000000,0.000426033,0.000123847,0.000000370,0.000000202,0.000000000,0.000000000,0.000000000,0.000000000,0.000003626,0.000012472,0.000014212,0.004826662,0.000000320,0.000485480,0.267950232,0.000550452,0.154853139,0.166486384,0.011816674,0.035751038,0.025780939,0.344894612,0.039609765,0.037492235
MBSTEEL-0037,Fe0.669C0.00929Mn0.000102Si0.000596Cr0.151Ni0.0000950Mo0.0115V0.000110Nb0.000480Co0.157Al0.000620,1358.200000000,Co,Co+Cr,ff45c0f2b95affb4,11,0.330861488,0.977509344,0.010508175,0.012092503,0.955369332,0.669138512,0.009291923,0.000102021,0.000596123,0.151031263,0.000095020,0.011502381,0.000110023,0.000000000,0.000480099,0.157032506,0.000000000,0.000620128,0.000000000,0.001403371,0.000106879,0.000001022,0.000004461,0.000000000,0.000000000,0.000000000,0.000000000,0.000001093,0.000014351,0.000014921,0.001737219,0.000000883,0.001459134,0.260018424,0.001515733,0.157229547,0.163123766,0.010271839,0.011820535,0.025647876,0.316094919,0.012370729,0.031760043
MBSTEEL-0038,Fe0.669C0.00957Mn0.0000996Si0.0388Cr0.132Ni0.00876Mo0.0113V0.000107Nb0.000471Co0.129Al0.000608,1354.200000000,Cr,Co+Cr+Si,60a6e4fd4fa8eacd,11,0.330809682,0.939233718,0.048991933,0.011881379,1.073149372,0.669190318,0.009572722,0.000099628,0.038811038,0.132037551,0.008762492,0.011303215,0.000107030,0.000000000,0.000471134,0.129036698,0.000000000,0.000608173,0.000000000,0.001263959,0.000108203,0.000001025,0.000004510,0.000000000,0.000000000,0.000000000,0.000000000,0.000099044,0.001156978,0.001130683,0.001492449,0.000083881,0.001235232,0.241438505,0.001377696,0.137898818,0.143918930,0.046014875,0.011159392,0.019846250,0.355008202,0.012650077,0.148097035
MBSTEEL-0039,Fe0.670C0.00439Mn0.00704Si0.00563Cr0.138Ni0.0000999Mo0.000122V0.000115N0.00126Nb0.0000631Co0.147W0.0255Al0.000652,1081.100000000,Co,Co+Cr+W,4347467a9473cf93,13,0.329914229,0.962378084,0.011933527,0.025803403,1.021791607,0.670085771,0.004390562,0.007040901,0.005630721,0.138017666,0.000099913,0.000122016,0.000115015,0.001260161,0.000063108,0.147018818,0.025503264,0.000652083,0.000000000,0.000605975,0.000000536,0.000000505,0.000000277,0.000111974,0.000000000,0.000000000,0.000000000,0.000000012,0.000013790,0.000014689,0.000016840,0.000000439,0.000645495,0.233669010,0.000719267,0.155419793,0.163821069,0.011484565,0.024832630,0.025461037,0.337103590,0.026812127,0.036171604
MBSTEEL-0040,Fe0.670C0.00564Mn0.000103Si0.000201Cr0.158Ni0.0000963Mo0.0300V0.00477N0.00121Nb0.0000608Co0.129Al0.000628,1515.800000000,Cr,Co+Cr+Mo,63c5ddf58bc48f15,12,0.329805040,0.962249218,0.007681234,0.034840935,1.000833096,0.670194960,0.005641641,0.000103030,0.000201058,0.158045976,0.000096328,0.030008730,0.004771388,0.001210352,0.000060818,0.129037537,0.000000000,0.000628183,0.000000000,0.000891639,0.000169298,0.000026918,0.000000343,0.000000000,0.000000000,0.000000000,0.000000000,0.000002891,0.000015224,0.000012430,0.004742759,0.000000543,0.000727983,0.259973427,0.001088199,0.130447247,0.192886912,0.007391261,0.033525662,0.025161567,0.330079799,0.036207808,0.023290226
MBSTEEL-0041,Fe0.670C0.00798Mn0.000103Si0.000201Cr0.155Ni0.0000961Mo0.0299V0.00454N0.00121Nb0.0000607Co0.131Al0.000627,1502.000000000,Cr,Co+Cr+Mo,202e61b79911fb34,12,0.330480581,0.960049976,0.010010814,0.034475953,1.008425266,0.669519419,0.007974276,0.000102926,0.000200856,0.154888821,0.000096031,0.029878553,0.004536744,0.001209132,0.000060656,0.130906036,0.000000000,0.000626550,0.000000000,0.001235126,0.000238260,0.000036177,0.000000484,0.000000000,0.000000000,0.000000000,0.000000000,0.000002869,0.000014874,0.000012571,0.004627854,0.000000766,0.001043881,0.259301474,0.001510047,0.132314125,0.189364774,0.009610882,0.033098638,0.025055634,0.333264968,0.035910582,0.030291686
MBSTEEL-0042,Fe0.671C0.000470Mn0.000514Si0.00100Cr0.000109Ni0.141Mo0.00882V0.000111Nb0.0000607Co0.147Al0.0159Ti0.0137,2157.300000000,Co,Co+Ni,f8b44e80f38b00c9,12,0.328788367,0.960036700,0.017375478,0.022698857,1.009135844,0.671211633,0.000470148,0.000514162,0.001000315,0.000109034,0.141044471,0.008822782,0.000111035,0.000000000,0.000060719,0.147046364,0.000000000,0.015905015,0.013704321,0.000000051,0.000004148,0.000000052,0.000000029,0.000000000,0.000006443,0.000217967,0.001932919,0.001244405,0.000015379,0.020740077,0.000000962,0.000066312,0.000069134,0.283673342,0.000010723,0.288604997,0.022807891,0.016681097,0.021791736,0.006582471,0.331792126,0.023643739,0.052846997
MBSTEEL-0043,Fe0.671C0.00189Mn0.00569Si0.00547Cr0.134Ni0.0000969Mo0.0347V0.000112N0.00122Nb0.0000612Co0.145Al0.000632,1287.400000000,Co,Co+Cr+Mo,2631e7ce9aeac8dd,12,0.328914168,0.956021175,0.009213178,0.034877661,1.018779600,0.671085832,0.001890242,0.005690728,0.005470700,0.134017141,0.000096912,0.034704439,0.000112014,0.001220156,0.000061208,0.145018548,0.000000000,0.000632081,0.000000000,0.000253325,0.000065600,0.000000212,0.000000116,0.000000000,0.000000000,0.000000000,0.000000000,0.000003363,0.000012988,0.000014054,0.004650990,0.000000183,0.000274120,0.266517988,0.000319252,0.152026344,0.168894802,0.008807993,0.033343782,0.025676459,0.335091045,0.036482101,0.028010888
MBSTEEL-0044,Fe0.671C0.00376Mn0.000103Si0.000201Cr0.157Ni0.0000962Mo0.0294V0.00510N0.00282Nb0.0000608Co0.130Al0.000628,1311.400000000,Cr,Co+Cr+Mo,76ebae5e7b3054b6,12,0.329113380,0.963136430,0.007407748,0.034554960,1.000558922,0.670886620,0.003759365,0.000102983,0.000200966,0.156973471,0.000096184,0.029395032,0.005099138,0.002819524,0.000060790,0.129978034,0.000000000,0.000627894,0.000000000,0.000590121,0.000110507,0.000019170,0.000000229,0.000000000,0.000000000,0.000000000,0.000000000,0.000002827,0.000015098,0.000012502,0.004614240,0.000000362,0.000488635,0.259393863,0.000720025,0.132996725,0.191528431,0.007134672,0.033281141,0.025472654,0.329297329,0.035877534,0.022508195
MBSTEEL-0045,Fe0.671C0.00925Mn0.00516Si0.0103Cr0.135Ni0.00965Mo0.0115V0.000109Nb0.0000598Co0.147Al0.000618,1245.400000000,Co,Co+Cr,a3bb69c510d782dd,11,0.328762919,0.968260990,0.020175126,0.011672923,1.039818045,0.671237081,0.009253268,0.005161823,0.010303639,0.135047699,0.009653410,0.011504063,0.000109039,0.000000000,0.000059821,0.147051939,0.000000000,0.000618218,0.000000000,0.001249633,0.000106450,0.000001009,0.000000554,0.000000000,0.000000000,0.000000000,0.000000000,0.000111053,0.001303671,0.001419553,0.001553597,0.000089326,0.001360711,0.254343835,0.001357645,0.161867172,0.146720622,0.019534787,0.011302436,0.023749252,0.341853616,0.012055554,0.061366793
MBSTEEL-0046,Fe0.672C0.00473Mn0.00527Si0.00647Cr0.131Ni0.0000968Mo0.0373V0.000111N0.00162Nb0.0000611Co0.141Al0.000631,1155.000000000,Co,Co+Cr+Mo,518130a8208f4521,12,0.328194756,0.949202626,0.013447102,0.037461240,1.035399815,0.671805244,0.004728629,0.005268473,0.006468125,0.130962034,0.000096772,0.037289190,0.000110968,0.001619530,0.000061082,0.140959136,0.000000000,0.000630817,0.000000000,0.000619271,0.000176327,0.000000525,0.000000289,0.000000000,0.000000000,0.000000000,0.000000000,0.000003609,0.000012673,0.000013641,0.004883468,0.000000458,0.000666543,0.263699354,0.000796411,0.147943911,0.168423274,0.012764025,0.035558307,0.024917198,0.339812790,0.039466010,0.040972934
MBSTEEL-0047,Fe0.672C0.00564Mn0.000103Si0.000201Cr0.156Ni0.0000962Mo0.0294V0.00454N0.00121Nb0.0000608Co0.129Al0.00105,1322.900000000,Cr,Co+Cr+Mo,7ef6ee6c5b955581,12,0.327529943,0.962411926,0.008106667,0.034024583,0.997982393,0.672470057,0.005643945,0.000103072,0.000201141,0.156109120,0.000096267,0.029420565,0.004543176,0.001210846,0.000060843,0.129090234,0.000000000,0.001050734,0.000000000,0.000881071,0.000166048,0.000025641,0.000000343,0.000000000,0.000000000,0.000000000,0.000000000,0.000002832,0.000015028,0.000012427,0.004592819,0.000000543,0.000728578,0.258018054,0.001073104,0.130500419,0.190133704,0.007801953,0.032745664,0.024812528,0.326869116,0.035353451,0.024750919
MBSTEEL-0048,Fe0.673C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.144Mo0.0149V0.000112Nb0.0000614Co0.145Al0.000635Ti0.0215,1571.200000000,Co,Co+Ni+Ti,b992822910b577f0,12,0.327067562,0.962229392,0.001312868,0.036569728,0.984413242,0.672932438,0.000474952,0.000103990,0.000202980,0.000109989,0.143985544,0.014898504,0.000111989,0.000000000,0.000061394,0.144985443,0.000000000,0.000634936,0.021497842,0.000000052,0.000007076,0.000000053,0.000000029,0.000000000,0.000010210,0.000013650,0.003095378,0.002145169,0.000015837,0.020875808,0.000001639,0.000068386,0.000068861,0.291040279,0.000017421,0.289074977,0.036679718,0.001263280,0.035188467,0.010603189,0.321969639,0.038005208,0.004014057
MBSTEEL-0049,Fe0.673C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.180Mo0.0286V0.00482Nb0.0000614Co0.0842Al0.0201Ti0.00858,1288.400000000,Ni,Al+Co+Mo+Ni,ec100054a5873912,12,0.327170495,0.941995298,0.020772736,0.042050744,1.038166219,0.672829505,0.000474880,0.000103974,0.000202949,0.000109972,0.179954400,0.028592755,0.004818779,0.000000000,0.000061384,0.084178669,0.000000000,0.020094908,0.008577826,0.000000052,0.000013578,0.000002288,0.000000029,0.000000000,0.000004073,0.000172371,0.001543618,0.005145392,0.000019790,0.015148322,0.000003144,0.000085457,0.000039975,0.287346687,0.000020021,0.264237043,0.042160716,0.019567820,0.039611603,0.011140423,0.339657356,0.044640078,0.063492082
MBSTEEL-0050,Fe0.673C0.000908Mn0.0000992Si0.0361Cr0.167Ni0.0372Mo0.000114V0.000107Nb0.0000587Co0.0851Al0.000404Ti0.000569,1143.700000000,Cr,Co+Cr+Ni+Si,0cd33cc786209d25,12,0.327443820,0.961871461,0.037387328,0.000848140,1.034676908,0.672556180,0.000907401,0.000099135,0.036076193,0.166889869,0.037175468,0.000113925,0.000106929,0.000000000,0.000058661,0.085043880,0.000000000,0.000403734,0.000568625,0.000151436,0.000000103,0.000000097,0.000000053,0.000000000,0.000000516,0.000000230,0.000021139,0.000004235,0.006204209,0.003161546,0.000019013,0.000033733,0.000077169,0.241525698,0.000152206,0.122318483,0.167738009,0.035961804,0.000815802,0.020517459,0.338798559,0.000881760,0.114179367
MBSTEEL-0051,Fe0.674C0.00752Mn0.000103Si0.000201Cr0.156Ni0.0000961Mo0.0303V0.000111N0.00121Nb0.0000607Co0.129Al0.00146,1460.700000000,Cr,Co+Cr+Mo,0085f546bd007dea,12,0.326041651,0.959250818,0.010390358,0.030469817,0.985455397,0.673958349,0.007519535,0.000102994,0.000200988,0.155990360,0.000096094,0.030298128,0.000110993,0.001209925,0.000060696,0.128992028,0.000000000,0.001459910,0.000000000,0.001172975,0.000227828,0.000000835,0.000000456,0.000000000,0.000000000,0.000000000,0.000000000,0.000002911,0.000014990,0.000012395,0.004726216,0.000000723,0.000969960,0.258811606,0.001402094,0.130401041,0.186460177,0.009966959,0.029228197,0.024314601,0.321299505,0.031764181,0.031868192
MBSTEEL-0052,Fe0.674C0.00925Mn0.00516Si0.0101Cr0.135Ni0.00975Mo0.0115V0.000109Nb0.0000598Co0.145Al0.000618,1300.300000000,Co,Co+Cr,556a8edf40470a77,11,0.326368342,0.968489430,0.019957087,0.011662423,1.035772944,0.673631658,0.009244945,0.005157180,0.010094480,0.134926222,0.009744672,0.011493715,0.000108940,0.000000000,0.000059767,0.144920757,0.000000000,0.000617662,0.000000000,0.001247386,0.000106259,0.000001007,0.000000553,0.000000000,0.000000000,0.000000000,0.000000000,0.000112002,0.001314812,0.001412205,0.001550804,0.000090089,0.001339784,0.252356011,0.001355204,0.159822609,0.146588644,0.019328228,0.011294933,0.023428180,0.338043498,0.012041869,0.061148967
MBSTEEL-0053,Fe0.674C0.0112Mn0.000102Si0.000199Cr0.0957Ni0.0829Mo0.00874V0.00307Nb0.0000602Co0.123Al0.000622Ti0.000234,1309.100000000,Co,Co+Cr+Ni,600cfa3079cb016b,12,0.325883513,0.978941161,0.012023078,0.012106292,1.073937273,0.674116487,0.011201936,0.000102018,0.000199034,0.095716540,0.082914328,0.008741511,0.003070531,0.000000000,0.000060210,0.123021258,0.000000000,0.000622108,0.000234040,0.001072211,0.000097922,0.000034396,0.000000674,0.000000000,0.000002622,0.000000146,0.000019405,0.000724797,0.007936273,0.010200225,0.000836707,0.000928801,0.001378076,0.270351218,0.001207824,0.206037604,0.107822832,0.011769886,0.011851348,0.022215558,0.349978451,0.012366721,0.036893790
MBSTEEL-0054,Fe0.675C0.00705Mn0.000103Si0.000201Cr0.157Ni0.0000962Mo0.0294V0.000111Nb0.0000608Co0.129Al0.00105,1338.000000000,Cr,Co+Cr+Mo,87cc09cce00379e9,11,0.324373018,0.962203124,0.008308710,0.029599268,0.971115837,0.675626982,0.007056548,0.000103096,0.000201187,0.157145831,0.000096289,0.029427309,0.000111103,0.000000000,0.000060856,0.129119823,0.000000000,0.001050975,0.000000000,0.001108907,0.000207655,0.000000784,0.000000429,0.000000000,0.000000000,0.000000000,0.000000000,0.000002834,0.000015131,0.000012433,0.004624379,0.000000679,0.000911140,0.258777846,0.001317776,0.129319208,0.186745099,0.007994667,0.028480508,0.024149728,0.315003775,0.030761975,0.025614677
MBSTEEL-0055,Fe0.676C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.180Mo0.0279V0.000112Nb0.0000614Co0.0852Al0.0216Ti0.00846,1309.100000000,Ni,Al+Co+Mo+Ni,825b056bd1271d78,12,0.324152336,0.941313828,0.022272980,0.036525167,1.015184118,0.675847664,0.000474893,0.000103977,0.000202954,0.000109975,0.179959437,0.027893713,0.000111975,0.000000000,0.000061386,0.085180800,0.000000000,0.021595132,0.008458094,0.000000052,0.000013247,0.000000053,0.000000029,0.000000000,0.000004017,0.000182654,0.001522114,0.005019737,0.000019791,0.015329089,0.000003068,0.000085461,0.000040452,0.287484701,0.000017398,0.265244214,0.036635143,0.020965864,0.034381645,0.009717260,0.329074303,0.038802327,0.068711459
MBSTEEL-0056,Fe0.677C0.000478Mn0.000104Si0.000204Cr0.000110Ni0.146Mo0.0188V0.000113Nb0.0000617Co0.149Al0.000638Ti0.00839,1669.300000000,Co,Co+Ni,0e593043826d55d3,12,0.323607874,0.971453954,0.001318815,0.027340129,0.957202030,0.676392126,0.000477571,0.000103907,0.000203817,0.000109901,0.145868908,0.018783120,0.000112899,0.000000000,0.000061645,0.148866214,0.000000000,0.000637427,0.008382467,0.000000052,0.000008970,0.000000054,0.000000029,0.000000000,0.000004003,0.000005343,0.001222741,0.002739873,0.000016031,0.021714952,0.000002064,0.000069663,0.000071094,0.300689571,0.000013109,0.294839029,0.027450032,0.001281168,0.026559676,0.008093341,0.309758114,0.028143515,0.004075349
MBSTEEL-0057,Fe0.677C0.00916Mn0.000100Si0.0294Cr0.134Ni0.00881Mo0.0113V0.000108Nb0.000474Co0.129Al0.000611,1382.200000000,Cr,Co+Cr+Si,3e27062a0ca3e50f,11,0.322974950,0.949053115,0.039172449,0.011882440,1.046678065,0.677025050,0.009160339,0.000100004,0.029401088,0.134004958,0.008810326,0.011300418,0.000108004,0.000000000,0.000474018,0.129004773,0.000000000,0.000611023,0.000000000,0.001227531,0.000103516,0.000000989,0.000004342,0.000000000,0.000000000,0.000000000,0.000000000,0.000099560,0.001180627,0.001136574,0.001514312,0.000080706,0.001181727,0.240008880,0.001336378,0.137915103,0.145887398,0.037176735,0.011277067,0.020120076,0.338050796,0.012520311,0.121286338
MBSTEEL-0058,Fe0.678C0.000464Mn0.000102Si0.000199Cr0.0873Ni0.114Mo0.000116V0.000110Nb0.0000600Co0.0992Al0.00806Ti0.0129,1768.000000000,Ni,Co+Cr+Ni,ca737ca8005a46b7,12,0.322346281,0.978212134,0.008718545,0.013179265,1.056900469,0.677653719,0.000463763,0.000101948,0.000198898,0.087255412,0.113941776,0.000115941,0.000109944,0.000000000,0.000059969,0.099149335,0.000000000,0.008055883,0.012893411,0.000040466,0.000000054,0.000000051,0.000000028,0.000000000,0.000005979,0.000103868,0.001469098,0.000013211,0.009942037,0.011297251,0.000010116,0.000052842,0.000045982,0.264482950,0.000046578,0.213193059,0.100434677,0.008528587,0.012892117,0.021411976,0.340687936,0.013472809,0.027047140
MBSTEEL-0059,Fe0.678C0.00421Mn0.00645Si0.00741Cr0.133Ni0.0000958Mo0.0233V0.000110N0.00161Nb0.0000605Co0.145Al0.000625,1131.900000000,Co,Co+Cr+Mo,aab74335c1f26c19,12,0.321912730,0.962779710,0.013856783,0.023473521,1.008731947,0.678087270,0.004210542,0.006450830,0.007410954,0.133017119,0.000095812,0.023302999,0.000110014,0.001610207,0.000060508,0.145018664,0.000000000,0.000625080,0.000000000,0.000560074,0.000098118,0.000000463,0.000000255,0.000000000,0.000000000,0.000000000,0.000000000,0.000002233,0.000012745,0.000013895,0.003099698,0.000000403,0.000610607,0.254161510,0.000658910,0.153175513,0.156490640,0.013341030,0.022599830,0.023970534,0.324723655,0.024380988,0.043045154
MBSTEEL-0060,Fe0.679C0.00705Mn0.000103Si0.000201Cr0.153Ni0.00135Mo0.0282V0.00233Nb0.0000608Co0.128Al0.000628,1341.700000000,Cr,Co+Cr+Mo,117a656911accdd9,11,0.320947577,0.963857410,0.007879608,0.030593162,0.979707098,0.679052423,0.007050544,0.000103008,0.000201016,0.153011813,0.001350104,0.028202177,0.002330180,0.000000000,0.000060805,0.128009882,0.000000000,0.000628048,0.000000000,0.001078817,0.000198841,0.000016429,0.000000429,0.000000000,0.000000000,0.000000000,0.000000000,0.000038076,0.000206582,0.000172827,0.004315266,0.000009519,0.000902539,0.254791170,0.001294515,0.129462994,0.183604975,0.007594819,0.029487446,0.023770050,0.314434619,0.031740340,0.024551075
MBSTEEL-0061,Fe0.680Mn0.000102Si0.000199Cr0.127Ni0.0976Mo0.00856V0.000110Nb0.0000601Co0.0709Al0.00891Ti0.00654,1586.700000000,Cr,Co+Cr+Ni,5e401c44312ed31b,11,0.319987148,0.975730441,0.009109172,0.015270389,1.058990554,0.680012852,0.000000000,0.000102002,0.000199004,0.127002400,0.097601845,0.008560162,0.000110002,0.000000000,0.000060101,0.070901340,0.000000000,0.008910168,0.006540124,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000058274,0.000638328,0.000835488,0.012395669,0.006920102,0.001087161,0.000000000,0.000000000,0.259831411,0.000000000,0.168605187,0.142272789,0.008888096,0.014899783,0.023987930,0.338863367,0.015650213,0.028467306
MBSTEEL-0062,Fe0.680Mn0.000104Si0.000204Cr0.111Ni0.0680Mo0.0327V0.000112N0.000408Nb0.0000616Co0.106Al0.000636,1373.900000000,Cr,Co+Cr+Mo+Ni,f193e59728e50c10,11,0.319473000,0.965964043,0.001248967,0.032899077,1.051006675,0.680527000,0.000000000,0.000104081,0.000204158,0.111086025,0.068052700,0.032725343,0.000112087,0.000408316,0.000061648,0.106082150,0.000000000,0.000636493,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002227048,0.007559704,0.007219177,0.003635328,0.000000000,0.000000000,0.277387610,0.000000000,0.174647247,0.143985103,0.001206457,0.031779325,0.025146602,0.335768255,0.034058283,0.003909460
MBSTEEL-0063,Fe0.681C0.000478Mn0.000104Si0.000204Cr0.000110Ni0.181Mo0.0293V0.00439Nb0.0000618Co0.0847Al0.0108Ti0.00779,1164.400000000,Ni,Co+Mo+Ni,7631f2e0eb4a1f0c,12,0.318957639,0.951363175,0.011482714,0.041544384,1.002037813,0.681042361,0.000478030,0.000104006,0.000204013,0.000110007,0.181011259,0.029301823,0.004390273,0.000000000,0.000061804,0.084705269,0.000000000,0.010800672,0.007790485,0.000000053,0.000014007,0.000002099,0.000000030,0.000000000,0.000003724,0.000084142,0.001410165,0.005303960,0.000019913,0.015332607,0.000003223,0.000086529,0.000040492,0.289657818,0.000019912,0.265820534,0.041654392,0.010924231,0.039523797,0.011072593,0.319607615,0.043668270,0.036000749
MBSTEEL-0064,Fe0.681C0.00744Mn0.000102Si0.000199Cr0.154Ni0.0000952Mo0.0175V0.0106N0.00120Nb0.0000601Co0.126Al0.00104,1240.200000000,Cr,Co+Cr,831f427bd4461f8d,12,0.318479523,0.972539929,0.009886550,0.028181622,0.985503628,0.681520477,0.007445686,0.000102078,0.000199152,0.154117700,0.000095273,0.017513375,0.010608101,0.001200917,0.000060146,0.126096300,0.000000000,0.001040795,0.000000000,0.001147512,0.000130399,0.000078985,0.000000448,0.000000000,0.000000000,0.000000000,0.000000000,0.000001669,0.000014683,0.000012014,0.002699121,0.000000709,0.000938873,0.240829622,0.001357344,0.127494568,0.182299322,0.009615065,0.027407753,0.023242173,0.313862725,0.028977342,0.031042969
